pic_name,Name,R.A.,Decl.,epoch,rms,V_peak,V_peak_err,FWHM,FWHM_err,T_peak,Area,Area_err,6.7GHz_CH3OH_maser?,RRLs?,distance_bayesian,distance_bayesian_err,d_kin
J183449.22,G23.473-0.212,18 34 49.22,-8 30 28.2,20160821,0.050251745,80.28848613,0.132339266,4.846634238,0.311638267,-0.290235199,-1.497347279,0.083379721,,H,4.85,0.52,
J183449.22,G23.473-0.212,18 34 49.22,-8 30 28.2,20160821,0.050251745,96.49712224,0.065530634,1.928269482,0.165571436,-0.425597571,-0.873572751,0.090138994,,,5.24,0.64,
J183449.22,G23.473-0.212,18 34 49.22,-8 30 28.2,20160821,0.050251745,100.7503061,0.095661118,5.043582199,0.247300651,-0.557126438,-2.9910597,0.120479047,,H,5.57,0.72,
J183602.38,G23.478-0.549,18 36 02.38,-8 39 31.7,20160820,0.035562277,63.44201036,0.05856874,3.640467594,0.137920219,-0.345090773,-1.337281162,0.043875385,,,4.68,0.7,
J183602.38,G23.478-0.549,18 36 02.38,-8 39 31.7,20160820,0.035562277,75.49758411,0.168354418,2.061535169,0.396448286,-0.090343714,-0.198253516,0.033017251,,,4.69,0.51,
J182936.39,G23.483+1.248,18 29 36.39,-7 49 29.1,20160806,0.03911094,14.26667154,0.09366532,1.073409923,0.220567177,-0.153432629,-0.175313574,0.031197385,,,1.49,0.23,
J183411.51,G23.490-0.028,18 34 11.51,-8 24 27.0,20160806,0.049430717,51.39457013,0.081064,1.911426886,0.190893032,-0.239463671,-0.487224968,0.042138724,,,3.47,0.36,3.340820708
J183411.82,G23.538-0.004,18 34 11.83,-8 21 17.2,20160806,0.046820901,52.15748619,0.051632224,3.308899707,0.12158581,-0.48165911,-1.696506754,0.053986801,,,3.49,0.36,3.374690685
J183412.05,G23.563+0.008,18 34 12.06,-8 19 36.6,20160806,0.045023795,52.51629297,0.057318013,3.744757233,0.134974954,-0.440612317,-1.756355852,0.054824562,,,3.49,0.36,3.390385888
J183421.09,G23.601-0.015,18 34 21.10,-8 18 13.5,20160806,0.047699962,53.57868765,0.025022311,3.66241694,0.058923628,-1.107663601,-4.318250965,0.06016702,,,3.49,0.35,3.438487832
J183215.40,G23.612+0.575,18 32 15.40,-8 01 16.5,20160806,0.042199906,9.554126913,0.097513749,2.073539036,0.229629626,-0.182963047,-0.403838585,0.038735181,,,1.56,0.27,
J183215.40,G23.612+0.575,18 32 15.40,-8 01 16.5,20160806,0.042199906,96.93297423,0.060955455,3.043056508,0.143540552,-0.354666365,-1.148847095,0.046930666,,,8.1,1.92,
J183454.64,G23.653-0.143,18 34 54.65,-8 18 59.2,20160814,0.046668548,80.6639385,0.06364494,2.4383768,0.149873868,-0.354989233,-0.921400001,0.049046134,Y,H,4.92,0.56,4.584509098
J183507.45,G23.680-0.189,18 35 07.46,-8 18 47.9,20160806,0.051223822,69.69314583,0.281522462,4.745871604,0.667938811,-0.118587292,-0.599082106,0.072807482,Y,H,5,0.64,4.142623072
J183507.45,G23.680-0.189,18 35 07.46,-8 18 47.9,20160806,0.051223822,82.85362538,0.283716568,8.516553273,0.678729043,-0.157100431,-1.424208105,0.0972793,Y,,4.9,0.57,
J183221.30,G23.691+0.589,18 32 21.30,-7 56 42.2,20160806,0.061611418,97.38985939,0.081981156,2.31798034,0.193052776,-0.333900922,-0.823871683,0.059421511,,,5.72,1.12,
J182852.36,G23.720+1.578,18 28 52.37,-7 27 42.0,20160806,0.034077339,36.72083978,0.044717583,1.623560039,0.105302909,-0.274058823,-0.473635615,0.026603608,,,3.83,1.02,
J183359.60,G23.740+0.157,18 33 59.60,-8 06 02.2,20160806,0.040428005,79.63189557,0.15895317,3.180512833,0.374517748,-0.15208627,-0.514895826,0.052489312,,H,4.98,0.55,4.540955687
J183359.60,G23.740+0.157,18 33 59.60,-8 06 02.2,20160806,0.040428005,89.04714275,0.167995575,4.701841243,0.395899025,-0.174950162,-0.875617678,0.063817884,,H,5.08,0.61,4.905776247
J183359.60,G23.740+0.157,18 33 59.60,-8 06 02.2,20160806,0.040428005,101.1128907,0.32578527,4.089676241,0.775954955,-0.084836127,-0.369319274,0.060319443,,H,5.31,0.59,
J183359.60,G23.740+0.157,18 33 59.60,-8 06 02.2,20160806,0.040428005,111.0307511,0.130081877,6.056758595,0.311987527,-0.257794436,-1.662057384,0.073259736,,H,7.88,0.56,
J183413.73,G23.823+0.135,18 34 13.74,-8 02 13.9,20160806,0.045368358,108.2764153,0.16824974,6.954770266,0.396201817,-0.216376431,-1.601861458,0.079027549,,H,5.85,0.99,
J183512.98,G23.868-0.117,18 35 12.98,-8 06 48.7,20160806,0.043959409,43.45993776,0.268543165,4.057765963,0.632377146,-0.103881255,-0.448700336,0.060558197,,H,11.37,0.3,2.925769275
J183512.98,G23.868-0.117,18 35 12.98,-8 06 48.7,20160806,0.043959409,56.41459407,0.155575024,2.506280233,0.366354836,-0.140933549,-0.375989942,0.047594861,,H,3.54,0.35,3.556400573
J183512.98,G23.868-0.117,18 35 12.98,-8 06 48.7,20160806,0.043959409,76.31146086,0.180808299,4.738110617,0.425775258,-0.166721645,-0.840871034,0.0654383,,H,5.01,0.61,4.404389712
J183512.98,G23.868-0.117,18 35 12.98,-8 06 48.7,20160806,0.043959409,96.90313014,0.064606075,1.36433954,0.152137149,-0.250377778,-0.363622256,0.035114831,,H,5.37,0.66,
J183429.89,G23.873+0.086,18 34 29.89,-8 00 56.9,20160806,0.051633518,53.5393113,0.113992477,2.514323062,0.268434445,-0.21368563,-0.571911206,0.052875784,,H,3.52,0.37,
J183429.89,G23.873+0.086,18 34 29.89,-8 00 56.9,20160806,0.051633518,106.3516017,0.211445842,6.370896257,0.497921878,-0.183342861,-1.243359589,0.084160345,,H,6.26,2.69,
J183606.79,G23.881-0.361,18 36 06.80,-8 12 51.8,20160806,0.046538599,55.44917299,0.127674671,2.226517775,0.300653869,-0.161594436,-0.38298766,0.044785599,,,3.6,0.38,
J183437.19,G23.899+0.065,18 34 37.20,-8 00 09.7,20160806,0.043065831,39.07259254,0.232113765,4.574756443,0.54659161,-0.119437243,-0.58162084,0.060178948,Y,H,11.46,0.35,
J183437.19,G23.899+0.065,18 34 37.20,-8 00 09.7,20160806,0.043065831,53.91759331,0.136523956,3.717430085,0.321492558,-0.183035014,-0.724284507,0.054245597,,,3.53,0.37,
J183437.19,G23.899+0.065,18 34 37.20,-8 00 09.7,20160806,0.043065831,106.5131675,0.135766204,7.028638861,0.31970817,-0.253099622,-1.893629177,0.074591899,,H,6.33,0.21,
J183548.78,G23.899-0.268,18 35 48.78,-8 09 20.7,20160806,0.039265245,44.09586248,0.117773755,1.555262955,0.277338757,-0.121943132,-0.20188004,0.03117654,,,3.7,0.37,
J183548.78,G23.899-0.268,18 35 48.78,-8 09 20.7,20160806,0.039265245,55.62075864,0.139698545,2.33706991,0.262705074,-0.267590529,-0.665694016,0.098153522,,,3.56,0.35,
J183548.78,G23.899-0.268,18 35 48.78,-8 09 20.7,20160806,0.039265245,58.64805934,0.239260751,3.031938083,0.494497431,-0.191275587,-0.617322463,0.102581236,,,3.55,0.34,
J183548.78,G23.899-0.268,18 35 48.78,-8 09 20.7,20160806,0.039265245,78.19861439,0.204878276,2.783467062,0.48245627,-0.093786723,-0.277881514,0.041709902,,,4.91,0.64,
J183259.58,G23.900+0.520,18 32 59.58,-7 47 29.3,20160806,0.045751244,95.46339792,0.056332964,2.834001343,0.132655308,-0.37589676,-1.133968119,0.045967305,,H,5.24,0.64,
J183307.33,G23.929+0.499,18 33 07.34,-7 46 33.0,20160806,0.04666419,94.91224846,0.066597846,2.18170246,0.156827491,-0.299324166,-0.69513557,0.043274419,,H,5.22,0.62,
J183422.23,G23.964+0.168,18 34 22.23,-7 53 49.5,20160806,0.040386669,80.53684495,0.029998868,3.328760802,0.070642639,-0.741183907,-2.626278511,0.048267568,,H,5.04,0.6,10.32593025
J183522.31,G23.965-0.110,18 35 22.31,-8 01 28.0,20160807,0.034156162,56.81741629,0.107918387,2.934444462,0.254130915,-0.147684146,-0.461309057,0.034596754,,H,3.55,0.35,11.32473658
J183522.31,G23.965-0.110,18 35 22.31,-8 01 28.0,20160807,0.034156162,71.93615842,0.039446771,4.328979193,0.092890974,-0.490700463,-2.261175007,0.042019373,Y,H,5.09,0.65,
J183522.88,G23.995-0.097,18 35 22.88,-7 59 31.4,20160807,0.042288348,57.28744832,0.095477241,2.468149932,0.224833961,-0.211192835,-0.554859375,0.043775147,,H,3.55,0.35,3.59006375
J183522.88,G23.995-0.097,18 35 22.88,-7 59 31.4,20160807,0.042288348,71.86873891,0.051029405,3.942015116,0.120166265,-0.499442751,-2.095734243,0.055325825,Y,H,5.1,0.65,4.219158358
J183315.41,G24.010+0.503,18 33 15.42,-7 42 04.7,20160807,0.049754329,94.40296925,0.079038294,2.973059635,0.186122808,-0.318719796,-1.008660165,0.05468498,,H,5.21,0.62,
J183315.41,G24.010+0.503,18 33 15.42,-7 42 04.7,20160807,0.049754329,109.9197911,0.160808707,3.239937737,0.378679323,-0.163540169,-0.564018458,0.057088025,,H,6.15,1.08,
J183453.80,G24.014+0.047,18 34 53.80,-7 54 31.0,20160807,0.043582205,53.84044124,0.149607227,5.309497147,0.352301618,-0.20216857,-1.142613209,0.065658031,,,3.57,0.36,
J183453.80,G24.014+0.047,18 34 53.80,-7 54 31.0,20160807,0.043582205,110.4266474,0.241186846,6.710936957,0.567957289,-0.14096644,-1.007003783,0.073811131,,,7.43,0.93,
J183429.06,G24.044+0.179,18 34 29.06,-7 49 15.1,20160807,0.055250883,53.06975704,0.154690274,2.844968486,0.364271393,-0.179870072,-0.544714051,0.060404449,,,3.55,0.38,
J183429.06,G24.044+0.179,18 34 29.06,-7 49 15.1,20160807,0.055250883,106.0664279,0.209723409,4.253488214,0.493027491,-0.214456881,-0.970995973,0.105073258,,,7.05,1.06,
J183429.06,G24.044+0.179,18 34 29.06,-7 49 15.1,20160807,0.055250883,112.7315228,0.301897043,5.43903891,0.763707557,-0.166863209,-0.966084176,0.11431959,,,7.17,0.83,
J183552.95,G24.113-0.176,18 35 52.95,-7 55 22.0,20160807,0.061613027,81.37854493,0.083138614,2.931986166,0.195778422,-0.36856308,-1.150286322,0.066516525,,H,5.02,0.66,4.597387011
J183450.79,G24.132+0.123,18 34 50.80,-7 46 08.6,20160807,0.057314072,52.03749359,0.08912993,2.985097469,0.209887041,-0.35053965,-1.113852989,0.067821607,,,3.61,0.38,
J183450.79,G24.132+0.123,18 34 50.80,-7 46 08.6,20160807,0.057314072,107.8524098,0.149958059,1.600545335,0.354091573,-0.153130592,-0.260892835,0.050005745,,,7.57,1.04,
J183450.79,G24.132+0.123,18 34 50.80,-7 46 08.6,20160807,0.057314072,113.6915643,0.146526356,3.986330998,0.348055715,-0.246819492,-1.047333563,0.078738219,,H,7.31,0.74,
J183521.02,G24.148-0.009,18 35 21.03,-7 48 54.1,20160807,0.051644411,51.93824441,0.049529347,3.166404307,0.116633863,-0.548595857,-1.849060414,0.058984665,,,3.68,0.41,
J183457.16,G24.184+0.120,18 34 57.16,-7 43 26.5,20160807,0.040836614,52.58749265,0.226651988,4.621716532,0.533729977,-0.119005569,-0.585467512,0.058557176,,,3.62,0.38,
J183457.16,G24.184+0.120,18 34 57.16,-7 43 26.5,20160807,0.040836614,101.6585101,0.309442327,5.325282848,0.785164331,-0.097665221,-0.553623899,0.067386871,,,5.69,0.73,
J183457.16,G24.184+0.120,18 34 57.16,-7 43 26.5,20160807,0.040836614,107.8616672,0.177349338,2.333943242,0.433625034,-0.118919238,-0.295443623,0.051095417,,,6.22,0.74,
J183457.16,G24.184+0.120,18 34 57.16,-7 43 26.5,20160807,0.040836614,113.9909368,0.147707535,5.24273523,0.3750456,-0.203235799,-1.134201833,0.066948412,,,7.3,0.73,
J183531.62,G24.191-0.036,18 35 31.63,-7 47 21.9,20160807,0.052574035,52.79754109,0.056599993,3.016935998,0.133284128,-0.44051559,-1.414684484,0.054125751,,,3.65,0.37,3.371963071
J183602.30,G24.273-0.137,18 36 02.31,-7 45 48.5,20160807,0.061366308,52.92845794,0.07962367,2.956817096,0.187501285,-0.372391202,-1.172076836,0.064365618,,H,3.71,0.4,3.374237486
J183602.30,G24.273-0.137,18 36 02.31,-7 45 48.5,20160807,0.061366308,89.05861313,0.260149538,4.615370102,0.612611458,-0.142393783,-0.699567732,0.080414748,Y,H,5.19,0.68,
J183536.05,G24.283-0.009,18 35 36.06,-7 41 45.1,20160807,0.111247659,54.52305345,0.134277714,3.681582658,0.31620301,-0.456181404,-1.787739941,0.132973078,,,3.64,0.37,3.448715533
J183536.05,G24.283-0.009,18 35 36.06,-7 41 45.1,20160807,0.111247659,120.6278888,0.330511839,8.480283668,0.778303675,-0.281318014,-2.539452724,0.201826959,,H,7.37,0.67,
J183610.51,G24.313-0.154,18 36 10.51,-7 44 06.1,20160807,0.039186146,46.87701711,0.202097753,1.521386704,0.475910373,-0.076561835,-0.123989286,0.033586506,,,3.74,0.39,
J183610.51,G24.313-0.154,18 36 10.51,-7 44 06.1,20160807,0.039186146,53.75262043,0.066931901,3.212608537,0.157615077,-0.335898616,-1.148677815,0.048804808,,H,3.72,0.4,3.411172978
J183528.34,G24.323+0.047,18 35 28.35,-7 38 01.4,20160807,0.050887693,116.3767563,0.052755479,6.758928317,0.1242309,-0.739614786,-5.321274164,0.084701737,,H,7.33,0.67,
J183508.14,G24.329+0.144,18 35 08.15,-7 35 04.4,20160807,0.041672438,51.12343534,0.109454065,3.603306152,0.2577472,-0.224729269,-0.861971712,0.053396307,,,3.7,0.42,3.285338017
J183508.14,G24.329+0.144,18 35 08.15,-7 35 04.4,20160807,0.041672438,113.0036977,0.057286511,5.261330766,0.13490077,-0.518864822,-2.90590922,0.064523417,Y,H,7.04,0.9,
J183537.04,G24.349+0.020,18 35 37.05,-7 37 22.9,20160807,0.049833447,117.385517,0.036735394,5.657270319,0.086506105,-0.949363669,-5.717046821,0.075707667,,H,7.34,0.67,
J183639.40,G24.351-0.269,18 36 39.41,-7 45 17.8,20160807,0.055601493,54.68656477,0.213894584,5.121311379,0.503688287,-0.167522625,-0.91324407,0.07778085,,H,3.72,0.39,3.453218701
J183515.15,G24.359+0.127,18 35 15.16,-7 33 56.4,20160807,0.042580564,51.43798213,0.105858679,3.61783988,0.249280629,-0.240470004,-0.926067115,0.055259738,,H,3.71,0.42,3.298999454
J183515.15,G24.359+0.127,18 35 15.16,-7 33 56.4,20160807,0.042580564,113.8883141,0.057077798,7.114944106,0.134409284,-0.625431842,-4.7367852,0.077494212,Y,H,7.23,0.73,
J183614.34,G24.362-0.147,18 36 14.34,-7 41 19.3,20160807,0.046395734,46.50519868,0.154489325,3.961148993,0.368937682,-0.170822299,-0.720274352,0.057707807,,,3.75,0.39,
J183614.34,G24.362-0.147,18 36 14.34,-7 41 19.3,20160807,0.046395734,55.9768096,0.078553463,5.984502536,0.189517218,-0.411250313,-2.619790159,0.070722033,Y,H,3.65,0.36,
J183723.79,G24.392-0.454,18 37 23.80,-7 48 10.4,20160807,0.036621377,43.2082119,0.102233592,3.027330038,0.240744115,-0.180818098,-0.582685051,0.040128427,,,3.74,0.37,
J183723.79,G24.392-0.454,18 37 23.80,-7 48 10.4,20160807,0.036621377,61.79278181,0.10503747,3.796534503,0.247346809,-0.197070309,-0.796417436,0.044936475,,,5.12,0.73,
J183543.46,G24.393+0.013,18 35 43.47,-7 35 15.5,20160807,0.04015933,117.1312115,0.044953789,4.893788065,0.105859137,-0.62656348,-3.263942096,0.061143639,,H,7.32,0.66,
J183457.68,G24.425+0.243,18 34 57.68,-7 27 12.2,20160807,0.043400146,115.6152861,0.077620475,9.063937712,0.182784076,-0.533299386,-5.145412607,0.089860711,,H,7.17,0.72,
J183434.52,G24.426+0.351,18 34 34.53,-7 24 11.8,20160831,0.039079856,113.5563216,0.089717192,9.379509803,0.211269952,-0.398778039,-3.981471258,0.077666279,,H,6.7,1.1,
J183523.80,G24.427+0.122,18 35 23.80,-7 30 25.7,20160831,0.05585302,113.7389462,0.065275892,5.648691838,0.153714513,-0.591026758,-3.553752975,0.083748934,,H,7.1,0.84,
J183640.76,G24.443-0.228,18 36 40.76,-7 39 15.7,20160831,0.03578151,44.29172468,0.162815263,5.089435062,0.38342628,-0.199469711,-1.080634293,0.070502065,,H,3.76,0.38,
J183640.76,G24.443-0.228,18 36 40.76,-7 39 15.7,20160831,0.03578151,57.94735514,0.059813758,5.344593811,0.140860257,-0.556396586,-3.165420212,0.072247008,,,3.65,0.35,
J183415.16,G24.470+0.464,18 34 15.16,-7 18 41.9,20160831,0.058125984,102.2934598,0.09018047,4.71983676,0.212363838,-0.432246489,-2.171654156,0.084618961,,H,5.66,0.66,
J183415.16,G24.470+0.464,18 34 15.16,-7 18 41.9,20160831,0.058125984,114.5452101,0.409061788,4.204474516,0.96328915,-0.089972598,-0.402674563,0.079880628,,H,6.21,0.96,
J183649.63,G24.479-0.250,18 36 49.63,-7 37 55.3,20160819,0.04214564,44.51143726,0.139933143,4.393322123,0.329892134,-0.209621164,-0.980303124,0.063700511,,H,3.76,0.38,
J183649.63,G24.479-0.250,18 36 49.63,-7 37 55.3,20160819,0.04214564,56.98580512,0.232085649,6.427728957,0.547351682,-0.152840369,-1.045749924,0.077041124,,,3.68,0.35,
J183517.91,G24.485+0.180,18 35 17.92,-7 25 44.4,20160819,0.043219116,117.6145104,0.234572763,8.97432845,0.552382161,-0.162783624,-1.555051882,0.082891246,Y,H,7.24,0.66,
J183434.39,G24.499+0.389,18 34 34.39,-7 19 13.5,20160819,0.042040955,108.4028078,0.13736127,9.697981142,0.323464303,-0.323535492,-3.339915474,0.096475447,,H,6.09,0.87,
J183624.16,G24.519-0.111,18 36 24.16,-7 31 58.0,20160831,0.03976965,43.84021922,0.065918659,2.291626878,0.201407823,-0.278239673,-0.678727072,0.078591531,,,11.29,0.3,
J183624.16,G24.519-0.111,18 36 24.16,-7 31 58.0,20160831,0.03976965,48.39922459,0.573506183,9.62323255,1.058633465,-0.104312846,-1.0685405,0.123930521,,,3.76,0.39,
J183624.16,G24.519-0.111,18 36 24.16,-7 31 58.0,20160831,0.03976965,94.21551761,0.13884791,4.023807609,0.326965098,-0.1686424,-0.722330899,0.050830869,,H,5.44,0.68,
J183802.05,G24.520-0.565,18 38 02.06,-7 44 26.0,20160819,0.036003396,61.0918703,0.055231014,3.033006362,0.130060397,-0.401902349,-1.297555896,0.048185652,,H,3.73,0.38,
J183448.99,G24.529+0.337,18 34 49.00,-7 19 05.9,20160819,0.059602693,108.1638174,0.054833131,4.728124386,0.129123443,-0.693889715,-3.492300078,0.082594944,Y,H,6.08,0.86,
J183840.50,G24.543-0.732,18 38 40.50,-7 47 49.8,20160831,0.035296857,48.45906936,0.062842337,2.069402641,0.14798387,-0.240447942,-0.529661338,0.032801957,,,3.72,0.34,
J183655.92,G24.546-0.245,18 36 55.93,-7 34 14.0,20160831,0.04799306,44.3561134,0.120353865,3.497436558,0.283414525,-0.222587063,-0.828670684,0.058153356,,H,3.76,0.38,
J183655.92,G24.546-0.245,18 36 55.93,-7 34 14.0,20160831,0.04799306,98.02637181,0.131259864,4.783660298,0.309096442,-0.238693828,-1.215440578,0.068011755,,H,5.59,0.68,
J183416.03,G24.554+0.503,18 34 16.03,-7 13 09.4,20160831,0.043603383,43.85989676,0.076975139,2.227034158,0.181264408,-0.244368309,-0.579300591,0.040835192,,,3.78,0.86,2.912428008
J183416.03,G24.554+0.503,18 34 16.03,-7 13 09.4,20160831,0.043603383,102.378253,0.127424324,2.655983736,0.300064322,-0.161231582,-0.455835073,0.044597729,,H,5.68,0.67,
J183442.00,G24.554+0.383,18 34 42.00,-7 16 27.0,20160831,0.039070778,108.9589319,0.075588283,4.535465977,0.177998576,-0.326455944,-1.576081618,0.053566375,,,6.12,0.88,
J183711.55,G24.564-0.308,18 37 11.55,-7 35 01.3,20160831,0.044804152,43.72412496,0.04813906,2.01400494,0.113359952,-0.369039753,-0.791162861,0.03856359,,H,3.76,0.37,
J183711.55,G24.564-0.308,18 37 11.55,-7 35 01.3,20160831,0.044804152,96.39907107,0.176420354,3.842001724,0.415442322,-0.139072322,-0.568761867,0.053261212,,H,5.45,0.67,
J183440.71,G24.615+0.421,18 34 40.71,-7 12 09.2,20160831,0.044701315,44.02241298,0.050395375,1.302305253,0.118673216,-0.27564544,-0.382116521,0.030155049,,H,3.77,0.79,
J183634.01,G24.626-0.101,18 36 34.02,-7 25 58.5,20160905,0.04083474,50.00455695,0.193928206,6.135631276,0.456670591,-0.148740429,-0.971450089,0.062613913,,H,3.76,0.39,
J183634.01,G24.626-0.101,18 36 34.02,-7 25 58.5,20160905,0.04083474,83.72863457,0.162227573,6.255313843,0.382020557,-0.17951414,-1.195308415,0.063218614,,H,5.21,0.72,
J183634.01,G24.626-0.101,18 36 34.02,-7 25 58.5,20160905,0.04083474,112.919107,0.202851112,3.6041873,0.477682608,-0.108971744,-0.418074291,0.047986435,,H,6.95,0.92,
J183540.10,G24.633+0.153,18 35 40.11,-7 18 34.8,20160905,0.041453097,39.9176241,0.192836403,3.54125773,0.454099564,-0.124279315,-0.468477348,0.052029983,,,3.76,0.46,
J183540.10,G24.633+0.153,18 35 40.11,-7 18 34.8,20160905,0.041453097,52.76812135,0.022642484,2.896031934,0.053319507,-0.957359562,-2.951281503,0.047056625,,,3.74,0.42,3.349521301
J183722.68,G24.634-0.323,18 37 22.68,-7 31 41.3,20160905,0.033155244,43.19067331,0.049616084,2.436954477,0.116838115,-0.36755791,-0.953466415,0.03958779,Y,,3.77,0.38,
J183550.91,G24.730+0.153,18 35 50.92,-7 13 26.5,20160905,0.044669457,53.25747072,0.133800133,4.012689206,0.315078382,-0.194123085,-0.829172554,0.056386141,,,3.75,0.42,3.368272877
J183550.91,G24.730+0.153,18 35 50.92,-7 13 26.5,20160905,0.044669457,108.7567422,0.111128425,3.945473265,0.261690046,-0.231779177,-0.973432252,0.05591408,,H,6.23,0.71,
J183603.48,G24.775+0.118,18 36 03.49,-7 12 01.7,20160905,0.046920009,47.10061477,0.069455555,1.461946365,0.165383564,-0.24933343,-0.388011111,0.038714825,,,3.76,0.41,3.066464702
J183603.48,G24.775+0.118,18 36 03.49,-7 12 01.7,20160905,0.046920009,51.28442687,0.10692826,3.381257102,0.26516721,-0.243827093,-0.877591413,0.05763166,,,3.76,0.41,3.271948551
J183603.48,G24.775+0.118,18 36 03.49,-7 12 01.7,20160905,0.046920009,108.8491654,0.042699718,5.58783201,0.100551156,-0.768208395,-4.56935184,0.071207492,Y,H,6.24,0.68,
J183612.45,G24.790+0.084,18 36 12.46,-7 12 10.8,20160905,0.047766894,46.92688861,0.046234324,2.019453138,0.10910505,-0.443683405,-0.953760154,0.044561447,,,3.76,0.41,3.057053895
J183612.45,G24.790+0.084,18 36 12.46,-7 12 10.8,20160905,0.047766894,51.5542825,0.042176437,2.107566216,0.099536111,-0.496807901,-1.114556099,0.045520444,,,3.76,0.4,3.284245275
J183612.45,G24.790+0.084,18 36 12.46,-7 12 10.8,20160905,0.047766894,108.1708964,0.040528307,6.139939547,0.095437822,-0.882001103,-5.764550306,0.077597767,Y,H,6.2,0.66,
J183620.74,G24.811+0.056,18 36 20.74,-7 11 49.0,20160905,0.046200916,46.77802224,0.04975244,2.214882072,0.117714422,-0.422292648,-0.995626249,0.045687791,,,11.3,0.34,3.048585689
J183620.74,G24.811+0.056,18 36 20.74,-7 11 49.0,20160905,0.046200916,51.88352437,0.064854328,2.575721213,0.153548579,-0.349289902,-0.957672672,0.049264304,,,3.77,0.4,3.299076529
J183620.74,G24.811+0.056,18 36 20.74,-7 11 49.0,20160905,0.046200916,106.3739309,0.079838394,5.75738012,0.188006925,-0.423586115,-2.59596498,0.073413367,Y,H,6.09,0.63,
J183656.84,G24.818-0.108,18 36 56.84,-7 15 59.3,20160905,0.042155366,44.21495046,0.078861822,1.873287422,0.188107604,-0.226712451,-0.45207657,0.041561312,,,11.26,0.31,
J183656.84,G24.818-0.108,18 36 56.84,-7 15 59.3,20160905,0.042155366,48.11290425,0.032139427,3.305279496,0.083459912,-0.727327688,-2.559001381,0.052687788,,H,3.78,0.4,3.114913359
J183650.25,G24.826-0.073,18 36 50.25,-7 14 34.4,20160905,0.036914811,44.63363607,0.155965397,2.13834563,0.34198308,-0.156503145,-0.356232208,0.062361682,,,11.27,0.32,
J183650.25,G24.826-0.073,18 36 50.25,-7 14 34.4,20160905,0.036914811,48.03197207,0.089712544,3.245499526,0.220692526,-0.345632605,-1.194066365,0.069888607,,H,11.26,0.31,3.110496232
J183658.78,G24.848-0.102,18 36 58.79,-7 14 12.6,20160905,0.034166414,44.43143928,0.047321007,1.089848877,0.112176288,-0.230361313,-0.267244045,0.024062346,,,11.26,0.32,
J183658.78,G24.848-0.102,18 36 58.79,-7 14 12.6,20160905,0.034166414,48.19112644,0.036720097,2.956538732,0.089051999,-0.486221901,-1.530207409,0.039149631,,H,11.25,0.31,3.117392384
J183607.68,G24.865+0.145,18 36 07.69,-7 06 30.4,20160905,0.031635746,45.19781132,0.105819332,2.022782792,0.249196603,-0.140791811,-0.303150897,0.03234217,,,3.75,0.46,2.966087993
J183607.68,G24.865+0.145,18 36 07.69,-7 06 30.4,20160905,0.031635746,51.5336351,0.201303743,2.729075887,0.474058006,-0.085953489,-0.249695855,0.037564038,,,3.76,0.44,3.279834195
